theta 	horizontal_polarization_intensity 	vertical_polarization_intensity 	x_coordinate 	y_coordinate 	r 	pixel_count
0.1749 	0.08106 	0.002103 	445.2931 	311.1311 	38.5802 	13
0.4367 	0.07693 	0.01383 	445.2931 	311.1311 	5.564 	13
0.6985 	0.06612 	0.0193 	445.2931 	311.1311 	3.4258 	13
0.9603 	0.04221 	0.03456 	445.2931 	311.1311 	1.2216 	13
1.2221 	0.02631 	0.06104 	445.2931 	311.1311 	0.4309 	13
1.4839 	0.01153 	0.07084 	445.2931 	311.1311 	0.1627 	13
-1.3959 	0.002103 	0.08549 	445.2931 	311.1311 	0.02458 	13
-1.1341 	0.01383 	0.07693 	445.2931 	311.1311 	0.1797 	13
-0.8723 	0.0193 	0.06612 	445.2931 	311.1311 	0.2919 	13
-0.6105 	0.03456 	0.04221 	445.2931 	311.1311 	0.8186 	13
-0.3487 	0.06104 	0.02631 	445.2931 	311.1311 	2.3205 	13
-0.08685 	0.07084 	0.01153 	445.2931 	311.1311 	6.1474 	13
0.1749 	0.08549 	0.002103 	445.2931 	311.1311 	40.6901 	13
0.1872 	0.1632 	0.01143 	442.2762 	311.6827 	14.2804 	27
0.449 	0.1728 	0.02198 	442.2762 	311.6827 	7.8668 	27
0.7108 	0.1516 	0.04223 	442.2762 	311.6827 	3.5912 	27
0.9726 	0.09102 	0.0768 	442.2762 	311.6827 	1.1852 	27
1.2344 	0.04978 	0.1396 	442.2762 	311.6827 	0.3566 	27
1.4962 	0.02355 	0.1468 	442.2762 	311.6827 	0.1604 	27
-1.3836 	0.01143 	0.1658 	442.2762 	311.6827 	0.06893 	27
-1.1218 	0.02198 	0.1728 	442.2762 	311.6827 	0.1271 	27
-0.86 	0.04223 	0.1516 	442.2762 	311.6827 	0.2785 	27
-0.5982 	0.0768 	0.09102 	442.2762 	311.6827 	0.8438 	27
-0.3364 	0.1396 	0.04978 	442.2762 	311.6827 	2.8046 	27
-0.07459 	0.1468 	0.02355 	442.2762 	311.6827 	6.235 	27
0.1872 	0.1658 	0.01143 	442.2762 	311.6827 	14.5076 	27
0.2004 	0.1511 	0.01441 	439.2594 	312.2741 	10.4935 	25
0.4622 	0.1418 	0.02143 	439.2594 	312.2741 	6.618 	25
0.724 	0.1328 	0.04315 	439.2594 	312.2741 	3.0793 	25
0.9858 	0.09387 	0.07408 	439.2594 	312.2741 	1.2673 	25
1.2476 	0.05024 	0.1211 	439.2594 	312.2741 	0.4147 	25
1.5094 	0.02582 	0.147 	439.2594 	312.2741 	0.1755 	25
-1.3704 	0.01441 	0.1729 	439.2594 	312.2741 	0.08326 	25
-1.1086 	0.02143 	0.1418 	439.2594 	312.2741 	0.1511 	25
-0.8468 	0.04315 	0.1328 	439.2594 	312.2741 	0.3247 	25
-0.585 	0.07408 	0.09387 	439.2594 	312.2741 	0.7891 	25
-0.3232 	0.1211 	0.05024 	439.2594 	312.2741 	2.4113 	25
-0.06141 	0.147 	0.02582 	439.2594 	312.2741 	5.6972 	25
0.2004 	0.1729 	0.01441 	439.2594 	312.2741 	12.0101 	25
0.2145 	0.1427 	0.01555 	436.2426 	312.9082 	9.1846 	26
0.4763 	0.1259 	0.01554 	436.2426 	312.9082 	8.1053 	26
0.7381 	0.1061 	0.04048 	436.2426 	312.9082 	2.6226 	26
0.9999 	0.09599 	0.07696 	436.2426 	312.9082 	1.2474 	26
1.2617 	0.0479 	0.1087 	436.2426 	312.9082 	0.4407 	26
1.5235 	0.02507 	0.1524 	436.2426 	312.9082 	0.1645 	26
-1.3563 	0.01555 	0.1673 	436.2426 	312.9082 	0.09285 	26
-1.0945 	0.01554 	0.1259 	436.2426 	312.9082 	0.1234 	26
-0.8327 	0.04048 	0.1061 	436.2426 	312.9082 	0.3813 	26
-0.5709 	0.07696 	0.09599 	436.2426 	312.9082 	0.8017 	26
-0.3091 	0.1087 	0.0479 	436.2426 	312.9082 	2.2691 	26
-0.04732 	0.1524 	0.02507 	436.2426 	312.9082 	6.0808 	26
0.2145 	0.1673 	0.01555 	436.2426 	312.9082 	10.77 	26
0.2294 	0.1573 	0.01219 	433.226 	313.5883 	12.9083 	27
0.4912 	0.1478 	0.0204 	433.226 	313.5883 	7.2496 	27
0.753 	0.1176 	0.03445 	433.226 	313.5883 	3.4136 	27
1.0148 	0.08236 	0.07885 	433.226 	313.5883 	1.0445 	27
1.2766 	0.05116 	0.1057 	433.226 	313.5883 	0.4839 	27
1.5384 	0.02541 	0.1451 	433.226 	313.5883 	0.1751 	27
-1.3414 	0.01219 	0.161 	433.226 	313.5883 	0.07567 	27
-1.0796 	0.0204 	0.1478 	433.226 	313.5883 	0.1379 	27
-0.8178 	0.03445 	0.1176 	433.226 	313.5883 	0.2929 	27
-0.556 	0.07885 	0.08236 	433.226 	313.5883 	0.9574 	27
-0.2942 	0.1057 	0.05116 	433.226 	313.5883 	2.0664 	27
-0.03236 	0.1451 	0.02541 	433.226 	313.5883 	5.7118 	27
0.2294 	0.161 	0.01219 	433.226 	313.5883 	13.2154 	27
0.2452 	0.1424 	0.009214 	430.2095 	314.3173 	15.4666 	25
0.507 	0.1202 	0.02445 	430.2095 	314.3173 	4.9182 	25
0.7688 	0.09768 	0.03523 	430.2095 	314.3173 	2.7735 	25
1.0306 	0.08007 	0.0755 	430.2095 	314.3173 	1.0607 	25
1.2924 	0.05001 	0.08501 	430.2095 	314.3173 	0.5882 	25
1.5542 	0.01874 	0.1239 	430.2095 	314.3173 	0.1512 	25
-1.3256 	0.009214 	0.1316 	430.2095 	314.3173 	0.06997 	25
-1.0638 	0.02445 	0.1202 	430.2095 	314.3173 	0.2033 	25
-0.802 	0.03523 	0.09768 	430.2095 	314.3173 	0.3606 	25
-0.5402 	0.0755 	0.08007 	430.2095 	314.3173 	0.9428 	25
-0.2784 	0.08501 	0.05001 	430.2095 	314.3173 	1.7 	25
-0.01656 	0.1239 	0.01874 	430.2095 	314.3173 	6.6139 	25
0.2452 	0.1316 	0.009214 	430.2095 	314.3173 	14.2913 	25
0.2619 	0.158 	0.01607 	427.1931 	315.0982 	9.8388 	28
0.5237 	0.1308 	0.02572 	427.1931 	315.0982 	5.0891 	28
0.7855 	0.1103 	0.04014 	427.1931 	315.0982 	2.7481 	28
1.0473 	0.06227 	0.06974 	427.1931 	315.0982 	0.8929 	28
1.3091 	0.04496 	0.09974 	427.1931 	315.0982 	0.4507 	28
-1.5707 	0.0236 	0.1225 	427.1931 	315.0982 	0.1926 	28
-1.3089 	0.01607 	0.1264 	427.1931 	315.0982 	0.1271 	28
-1.0471 	0.02572 	0.1308 	427.1931 	315.0982 	0.1965 	28
-0.7853 	0.04014 	0.1103 	427.1931 	315.0982 	0.3639 	28
-0.5235 	0.06974 	0.06227 	427.1931 	315.0982 	1.12 	28
-0.2617 	0.09974 	0.04496 	427.1931 	315.0982 	2.2186 	28
0.00008529 	0.1225 	0.0236 	427.1931 	315.0982 	5.1913 	28
0.2619 	0.1264 	0.01607 	427.1931 	315.0982 	7.8657 	28
0.2793 	0.1465 	0.01955 	424.1768 	315.9343 	7.4937 	27
0.5411 	0.1147 	0.02703 	424.1768 	315.9343 	4.2452 	27
0.8029 	0.08459 	0.06272 	424.1768 	315.9343 	1.3488 	27
1.0647 	0.05425 	0.07267 	424.1768 	315.9343 	0.7464 	27
1.3265 	0.03943 	0.1003 	424.1768 	315.9343 	0.393 	27
-1.5533 	0.02456 	0.1066 	424.1768 	315.9343 	0.2304 	27
-1.2915 	0.01955 	0.12 	424.1768 	315.9343 	0.1629 	27
-1.0297 	0.02703 	0.1147 	424.1768 	315.9343 	0.2356 	27
-0.7679 	0.06272 	0.08459 	424.1768 	315.9343 	0.7414 	27
-0.5061 	0.07267 	0.05425 	424.1768 	315.9343 	1.3398 	27
-0.2443 	0.1003 	0.03943 	424.1768 	315.9343 	2.5442 	27
0.01751 	0.1066 	0.02456 	424.1768 	315.9343 	4.3397 	27
0.2793 	0.12 	0.01955 	424.1768 	315.9343 	6.1372 	27
0.2975 	0.1302 	0.01925 	421.1607 	316.8284 	6.7656 	27
0.5593 	0.09479 	0.03068 	421.1607 	316.8284 	3.0903 	27
0.8211 	0.0726 	0.05305 	421.1607 	316.8284 	1.3686 	27
1.0829 	0.03877 	0.08547 	421.1607 	316.8284 	0.4536 	27
1.3447 	0.02113 	0.1074 	421.1607 	316.8284 	0.1967 	27
-1.5351 	0.01424 	0.1009 	421.1607 	316.8284 	0.1411 	27
-1.2733 	0.01925 	0.1016 	421.1607 	316.8284 	0.1894 	27
-1.0115 	0.03068 	0.09479 	421.1607 	316.8284 	0.3236 	27
-0.7497 	0.05305 	0.0726 	421.1607 	316.8284 	0.7307 	27
-0.4879 	0.08547 	0.03877 	421.1607 	316.8284 	2.2047 	27
-0.2261 	0.1074 	0.02113 	421.1607 	316.8284 	5.0847 	27
0.03569 	0.1009 	0.01424 	421.1607 	316.8284 	7.0885 	27
0.2975 	0.1016 	0.01925 	421.1607 	316.8284 	5.2786 	27
0.3164 	0.1267 	0.01651 	418.1447 	317.7837 	7.6746 	27
0.5782 	0.1057 	0.03326 	418.1447 	317.7837 	3.1782 	27
0.84 	0.06426 	0.05208 	418.1447 	317.7837 	1.234 	27
1.1018 	0.03288 	0.08433 	418.1447 	317.7837 	0.3898 	27
1.3636 	0.008618 	0.09715 	418.1447 	317.7837 	0.08866 	27
-1.5162 	0.0105 	0.1059 	418.1447 	317.7837 	0.09909 	27
-1.2544 	0.01651 	0.1145 	418.1447 	317.7837 	0.1441 	27
-0.9926 	0.03326 	0.1057 	418.1447 	317.7837 	0.3146 	27
-0.7308 	0.05208 	0.06426 	418.1447 	317.7837 	0.8103 	27
-0.469 	0.08433 	0.03288 	418.1447 	317.7837 	2.5653 	27
-0.2072 	0.09715 	0.008618 	418.1447 	317.7837 	11.2788 	27
0.0546 	0.1059 	0.0105 	418.1447 	317.7837 	10.0914 	27
0.3164 	0.1145 	0.01651 	418.1447 	317.7837 	6.9377 	27
0.336 	0.1324 	0.01405 	415.1288 	318.8032 	9.4288 	27
0.5978 	0.1142 	0.03287 	415.1288 	318.8032 	3.475 	27
0.8596 	0.06816 	0.04891 	415.1288 	318.8032 	1.3936 	27
1.1214 	0.03464 	0.09551 	415.1288 	318.8032 	0.3626 	27
1.3832 	0.01498 	0.101 	415.1288 	318.8032 	0.1482 	27
-1.4966 	0.007919 	0.12 	415.1288 	318.8032 	0.06595 	27
-1.2348 	0.01405 	0.1125 	415.1288 	318.8032 	0.1248 	27
-0.973 	0.03287 	0.1142 	415.1288 	318.8032 	0.2878 	27
-0.7112 	0.04891 	0.06816 	415.1288 	318.8032 	0.7176 	27
-0.4494 	0.09551 	0.03464 	415.1288 	318.8032 	2.7577 	27
-0.1876 	0.101 	0.01498 	415.1288 	318.8032 	6.7471 	27
0.07417 	0.12 	0.007919 	415.1288 	318.8032 	15.1621 	27
0.336 	0.1125 	0.01405 	415.1288 	318.8032 	8.0123 	27
0.3562 	0.1415 	0.02399 	412.113 	319.89 	5.9005 	28
0.618 	0.1243 	0.03491 	412.113 	319.89 	3.5628 	28
0.8798 	0.08737 	0.07023 	412.113 	319.89 	1.2441 	28
1.1416 	0.04646 	0.108 	412.113 	319.89 	0.4302 	28
1.4034 	0.01357 	0.1328 	412.113 	319.89 	0.1021 	28
-1.4764 	0.01911 	0.1518 	412.113 	319.89 	0.1258 	28
-1.2146 	0.02399 	0.1279 	412.113 	319.89 	0.1876 	28
-0.9528 	0.03491 	0.1243 	412.113 	319.89 	0.2807 	28
-0.691 	0.07023 	0.08737 	412.113 	319.89 	0.8038 	28
-0.4292 	0.108 	0.04646 	412.113 	319.89 	2.3244 	28
-0.1674 	0.1328 	0.01357 	412.113 	319.89 	9.7968 	28
0.09436 	0.1518 	0.01911 	412.113 	319.89 	7.9482 	28
0.3562 	0.1279 	0.02399 	412.113 	319.89 	5.331 	28
0.3764 	0.1508 	0.03764 	409.0975 	321.047 	4.0058 	28
0.6382 	0.1164 	0.03849 	409.0975 	321.047 	3.0242 	28
0.9 	0.07322 	0.08554 	409.0975 	321.047 	0.8559 	28
1.1618 	0.04956 	0.1268 	409.0975 	321.047 	0.3907 	28
1.4236 	0.03079 	0.1535 	409.0975 	321.047 	0.2005 	28
-1.4562 	0.02015 	0.1623 	409.0975 	321.047 	0.1241 	28
-1.1944 	0.03764 	0.1466 	409.0975 	321.047 	0.2567 	28
-0.9326 	0.03849 	0.1164 	409.0975 	321.047 	0.3307 	28
-0.6708 	0.08554 	0.07322 	409.0975 	321.047 	1.1683 	28
-0.409 	0.1268 	0.04956 	409.0975 	321.047 	2.5595 	28
-0.1472 	0.1535 	0.03079 	409.0975 	321.047 	4.9871 	28
0.1146 	0.1623 	0.02015 	409.0975 	321.047 	8.0591 	28
0.3764 	0.1466 	0.03764 	409.0975 	321.047 	3.8957 	28
0.3957 	0.1529 	0.02901 	406.0847 	322.2728 	5.2709 	28
0.6575 	0.1148 	0.05154 	406.0847 	322.2728 	2.2279 	28
0.9193 	0.07784 	0.08608 	406.0847 	322.2728 	0.9043 	28
1.1811 	0.04768 	0.1274 	406.0847 	322.2728 	0.3742 	28
1.4429 	0.03173 	0.1462 	406.0847 	322.2728 	0.217 	28
-1.4369 	0.01816 	0.159 	406.0847 	322.2728 	0.1142 	28
-1.1751 	0.02901 	0.1367 	406.0847 	322.2728 	0.2122 	28
-0.9133 	0.05154 	0.1148 	406.0847 	322.2728 	0.4488 	28
-0.6515 	0.08608 	0.07784 	406.0847 	322.2728 	1.1058 	28
-0.3897 	0.1274 	0.04768 	406.0847 	322.2728 	2.6727 	28
-0.1279 	0.1462 	0.03173 	406.0847 	322.2728 	4.6082 	28
0.1339 	0.159 	0.01816 	406.0847 	322.2728 	8.7597 	28
0.3957 	0.1367 	0.02901 	406.0847 	322.2728 	4.7115 	28
0.4137 	0.1305 	0.02381 	403.0793 	323.5612 	5.4816 	28
0.6755 	0.108 	0.03916 	403.0793 	323.5612 	2.7581 	28
0.9373 	0.07377 	0.07289 	403.0793 	323.5612 	1.012 	28
1.1991 	0.03456 	0.1171 	403.0793 	323.5612 	0.295 	28
1.4609 	0.01771 	0.1448 	403.0793 	323.5612 	0.1222 	28
-1.4189 	0.01503 	0.1293 	403.0793 	323.5612 	0.1162 	28
-1.1571 	0.02381 	0.133 	403.0793 	323.5612 	0.179 	28
-0.8953 	0.03916 	0.108 	403.0793 	323.5612 	0.3626 	28
-0.6335 	0.07289 	0.07377 	403.0793 	323.5612 	0.9882 	28
-0.3717 	0.1171 	0.03456 	403.0793 	323.5612 	3.3903 	28
-0.1099 	0.1448 	0.01771 	403.0793 	323.5612 	8.181 	28
0.1519 	0.1293 	0.01503 	403.0793 	323.5612 	8.6069 	28
0.4137 	0.133 	0.02381 	403.0793 	323.5612 	5.5863 	28
0.4303 	0.1409 	0.03323 	400.0865 	324.9059 	4.2421 	29
0.6921 	0.09432 	0.03729 	400.0865 	324.9059 	2.5302 	29
0.9539 	0.05843 	0.07918 	400.0865 	324.9059 	0.7379 	29
1.2157 	0.0346 	0.109 	400.0865 	324.9059 	0.3174 	29
1.4775 	0.01621 	0.1285 	400.0865 	324.9059 	0.1262 	29
-1.4023 	0.01323 	0.1266 	400.0865 	324.9059 	0.1045 	29
-1.1405 	0.03323 	0.1292 	400.0865 	324.9059 	0.2571 	29
-0.8787 	0.03729 	0.09432 	400.0865 	324.9059 	0.3952 	29
-0.6169 	0.07918 	0.05843 	400.0865 	324.9059 	1.3553 	29
-0.3551 	0.109 	0.0346 	400.0865 	324.9059 	3.151 	29
-0.09328 	0.1285 	0.01621 	400.0865 	324.9059 	7.9262 	29
0.1685 	0.1266 	0.01323 	400.0865 	324.9059 	9.5736 	29
0.4303 	0.1292 	0.03323 	400.0865 	324.9059 	3.8898 	29
0.4458 	0.1299 	0.0241 	397.1112 	326.3005 	5.3933 	26
0.7076 	0.07338 	0.02749 	397.1112 	326.3005 	2.6701 	26
0.9694 	0.04474 	0.07548 	397.1112 	326.3005 	0.5927 	26
1.2312 	0.02512 	0.09361 	397.1112 	326.3005 	0.2683 	26
1.493 	0.007892 	0.1192 	397.1112 	326.3005 	0.06614 	26
-1.3868 	0.01175 	0.1046 	397.1112 	326.3005 	0.1123 	26
-1.125 	0.0241 	0.09084 	397.1112 	326.3005 	0.2653 	26
-0.8632 	0.02749 	0.07338 	397.1112 	326.3005 	0.3745 	26
-0.6014 	0.07548 	0.04474 	397.1112 	326.3005 	1.6873 	26
-0.3396 	0.09361 	0.02512 	397.1112 	326.3005 	3.727 	26
-0.0778 	0.1192 	0.007892 	397.1112 	326.3005 	15.1188 	26
0.184 	0.1046 	0.01175 	397.1112 	326.3005 	8.9076 	26
0.4458 	0.09084 	0.0241 	397.1112 	326.3005 	3.77 	26
0.4602 	0.1292 	0.02148 	394.1586 	327.7387 	6.0191 	31
0.722 	0.09226 	0.04639 	394.1586 	327.7387 	1.9894 	31
0.9838 	0.05219 	0.07123 	394.1586 	327.7387 	0.7326 	31
1.2456 	0.02436 	0.09711 	394.1586 	327.7387 	0.2508 	31
1.5074 	0.007323 	0.1156 	394.1586 	327.7387 	0.06333 	31
-1.3724 	0.009814 	0.1147 	394.1586 	327.7387 	0.08554 	31
-1.1106 	0.02148 	0.1082 	394.1586 	327.7387 	0.1985 	31
-0.8488 	0.04639 	0.09226 	394.1586 	327.7387 	0.5027 	31
-0.587 	0.07123 	0.05219 	394.1586 	327.7387 	1.365 	31
-0.3252 	0.09711 	0.02436 	394.1586 	327.7387 	3.9873 	31
-0.0634 	0.1156 	0.007323 	394.1586 	327.7387 	15.7914 	31
0.1984 	0.1147 	0.009814 	394.1586 	327.7387 	11.6904 	31
0.4602 	0.1082 	0.02148 	394.1586 	327.7387 	5.0366 	31
0.4736 	0.1018 	0.01762 	391.2336 	329.2141 	5.7813 	26
0.7354 	0.05829 	0.04285 	391.2336 	329.2141 	1.3605 	26
0.9972 	0.02914 	0.06404 	391.2336 	329.2141 	0.455 	26
1.259 	0.0124 	0.09202 	391.2336 	329.2141 	0.1347 	26
1.5208 	0.00364 	0.0985 	391.2336 	329.2141 	0.03693 	26
-1.359 	0.01275 	0.09006 	391.2336 	329.2141 	0.1416 	26
-1.0972 	0.01762 	0.08945 	391.2336 	329.2141 	0.1969 	26
-0.8354 	0.04285 	0.05829 	391.2336 	329.2141 	0.735 	26
-0.5736 	0.06404 	0.02914 	391.2336 	329.2141 	2.198 	26
-0.3118 	0.09202 	0.0124 	391.2336 	329.2141 	7.4261 	26
-0.04998 	0.0985 	0.00364 	391.2336 	329.2141 	27.0781 	26
0.2118 	0.09006 	0.01275 	391.2336 	329.2141 	7.0641 	26
0.4736 	0.08945 	0.01762 	391.2336 	329.2141 	5.0794 	26
0.4861 	0.1031 	0.01524 	388.3412 	330.7203 	6.7654 	27
0.7479 	0.06666 	0.05452 	388.3412 	330.7203 	1.2229 	27
1.0097 	0.04182 	0.07266 	388.3412 	330.7203 	0.5755 	27
1.2715 	0.01173 	0.0967 	388.3412 	330.7203 	0.1212 	27
1.5333 	0.005197 	0.1286 	388.3412 	330.7203 	0.04038 	27
-1.3465 	0.006658 	0.09997 	388.3412 	330.7203 	0.06656 	27
-1.0847 	0.01524 	0.09696 	388.3412 	330.7203 	0.1571 	27
-0.8229 	0.05452 	0.06666 	388.3412 	330.7203 	0.8177 	27
-0.5611 	0.07266 	0.04182 	388.3412 	330.7203 	1.7375 	27
-0.2993 	0.0967 	0.01173 	388.3412 	330.7203 	8.2489 	27
-0.03747 	0.1286 	0.005197 	388.3412 	330.7203 	24.7639 	27
0.2243 	0.09997 	0.006658 	388.3412 	330.7203 	15.0237 	27
0.4861 	0.09696 	0.01524 	388.3412 	330.7203 	6.3639 	27
0.4978 	0.1144 	0.02223 	385.4865 	332.2509 	5.1505 	28
0.7596 	0.06951 	0.05724 	385.4865 	332.2509 	1.2144 	28
1.0214 	0.03526 	0.08047 	385.4865 	332.2509 	0.438 	28
1.2832 	0.01307 	0.1101 	385.4865 	332.2509 	0.1186 	28
1.545 	0.00369 	0.1208 	385.4865 	332.2509 	0.03052 	28
-1.3348 	0.007707 	0.1178 	385.4865 	332.2509 	0.0654 	28
-1.073 	0.02223 	0.09785 	385.4865 	332.2509 	0.2271 	28
-0.8112 	0.05724 	0.06951 	385.4865 	332.2509 	0.8234 	28
-0.5494 	0.08047 	0.03526 	385.4865 	332.2509 	2.2829 	28
-0.2876 	0.1101 	0.01307 	385.4865 	332.2509 	8.4285 	28
-0.02582 	0.1208 	0.00369 	385.4865 	332.2509 	32.768 	28
0.236 	0.1178 	0.007707 	385.4865 	332.2509 	15.2911 	28
0.4978 	0.09785 	0.02223 	385.4865 	332.2509 	4.404 	28
0.5086 	0.1111 	0.01737 	382.6745 	333.7997 	6.398 	27
0.7704 	0.06268 	0.04576 	382.6745 	333.7997 	1.3697 	27
1.0322 	0.03357 	0.08699 	382.6745 	333.7997 	0.3859 	27
1.294 	0.01352 	0.1032 	382.6745 	333.7997 	0.1309 	27
1.5558 	0.003425 	0.1365 	382.6745 	333.7997 	0.02507 	27
-1.3239 	0.008307 	0.1057 	382.6745 	333.7997 	0.07858 	27
-1.0621 	0.01737 	0.09441 	382.6745 	333.7997 	0.1839 	27
-0.8003 	0.04576 	0.06268 	382.6745 	333.7997 	0.7301 	27
-0.5385 	0.08699 	0.03357 	382.6745 	333.7997 	2.5915 	27
-0.2767 	0.1032 	0.01352 	382.6745 	333.7997 	7.6396 	27
-0.01495 	0.1365 	0.003425 	382.6745 	333.7997 	39.8875 	27
0.2469 	0.1057 	0.008307 	382.6745 	333.7997 	12.7255 	27
0.5086 	0.09441 	0.01737 	382.6745 	333.7997 	5.4368 	27
0.5188 	0.09836 	0.0158 	379.9102 	335.3602 	6.2269 	26
0.7806 	0.05751 	0.04183 	379.9102 	335.3602 	1.375 	26
1.0424 	0.02754 	0.09243 	379.9102 	335.3602 	0.2979 	26
1.3042 	0.007903 	0.1072 	379.9102 	335.3602 	0.07368 	26
1.566 	0.003583 	0.1204 	379.9102 	335.3602 	0.02975 	26
-1.3138 	0.008457 	0.1045 	379.9102 	335.3602 	0.08088 	26
-1.052 	0.0158 	0.08819 	379.9102 	335.3602 	0.1791 	26
-0.7902 	0.04183 	0.05751 	379.9102 	335.3602 	0.7273 	26
-0.5284 	0.09243 	0.02754 	379.9102 	335.3602 	3.3569 	26
-0.2666 	0.1072 	0.007903 	379.9102 	335.3602 	13.5722 	26
-0.00482 	0.1204 	0.003583 	379.9102 	335.3602 	33.6184 	26
0.257 	0.1045 	0.008457 	379.9102 	335.3602 	12.3639 	26
0.5188 	0.08819 	0.0158 	379.9102 	335.3602 	5.5829 	26
0.5282 	0.09638 	0.01208 	377.1987 	336.926 	7.9835 	26
0.79 	0.06761 	0.05487 	377.1987 	336.926 	1.2322 	26
1.0518 	0.03575 	0.08119 	377.1987 	336.926 	0.4403 	26
1.3136 	0.01398 	0.11 	377.1987 	336.926 	0.1271 	26
-1.5662 	0.004221 	0.1097 	377.1987 	336.926 	0.03847 	26
-1.3044 	0.006446 	0.09802 	377.1987 	336.926 	0.06573 	26
-1.0426 	0.01208 	0.09297 	377.1987 	336.926 	0.1298 	26
-0.7808 	0.05487 	0.06761 	377.1987 	336.926 	0.8116 	26
-0.519 	0.08119 	0.03575 	377.1987 	336.926 	2.2711 	26
-0.2572 	0.11 	0.01398 	377.1987 	336.926 	7.8693 	26
0.004615 	0.1097 	0.004221 	377.1987 	336.926 	25.997 	26
0.2664 	0.09802 	0.006446 	377.1987 	336.926 	15.2145 	26
0.5282 	0.09297 	0.01208 	377.1987 	336.926 	7.7013 	26
0.537 	0.09139 	0.01488 	374.545 	338.4909 	6.1445 	27
0.7988 	0.07547 	0.04464 	374.545 	338.4909 	1.6906 	27
1.0606 	0.03823 	0.07522 	374.545 	338.4909 	0.5082 	27
1.3224 	0.01 	0.1149 	374.545 	338.4909 	0.08701 	27
-1.5574 	0.007907 	0.1108 	374.545 	338.4909 	0.0713 	27
-1.2956 	0.01104 	0.1125 	374.545 	338.4909 	0.09808 	27
-1.0338 	0.01488 	0.09537 	374.545 	338.4909 	0.156 	27
-0.772 	0.04464 	0.07547 	374.545 	338.4909 	0.5915 	27
-0.5102 	0.07522 	0.03823 	374.545 	338.4909 	1.9677 	27
-0.2484 	0.1149 	0.01 	374.545 	338.4909 	11.4929 	27
0.01338 	0.1108 	0.007907 	374.545 	338.4909 	14.0249 	27
0.2752 	0.1125 	0.01104 	374.545 	338.4909 	10.1961 	27
0.537 	0.09537 	0.01488 	374.545 	338.4909 	6.4115 	27
0.5451 	0.07511 	0.02201 	371.9541 	340.0483 	3.4132 	24
0.8069 	0.06484 	0.03731 	371.9541 	340.0483 	1.7379 	24
1.0687 	0.03561 	0.07378 	371.9541 	340.0483 	0.4826 	24
1.3305 	0.00966 	0.08337 	371.9541 	340.0483 	0.1158 	24
-1.5493 	0.003394 	0.1097 	371.9541 	340.0483 	0.03092 	24
-1.2875 	0.005001 	0.1004 	371.9541 	340.0483 	0.04977 	24
-1.0257 	0.02201 	0.09763 	371.9541 	340.0483 	0.2254 	24
-0.7639 	0.03731 	0.06484 	371.9541 	340.0483 	0.5754 	24
-0.5021 	0.07378 	0.03561 	371.9541 	340.0483 	2.0722 	24
-0.2403 	0.08337 	0.00966 	371.9541 	340.0483 	8.6347 	24
0.02153 	0.1097 	0.003394 	371.9541 	340.0483 	32.3398 	24
0.2833 	0.1004 	0.005001 	371.9541 	340.0483 	20.0912 	24
0.5451 	0.09763 	0.02201 	371.9541 	340.0483 	4.4368 	24
0.5527 	0.09623 	0.01938 	369.431 	341.5921 	4.9678 	25
0.8145 	0.0622 	0.0503 	369.431 	341.5921 	1.2367 	25
1.0763 	0.03176 	0.07363 	369.431 	341.5921 	0.4312 	25
1.3381 	0.01143 	0.1048 	369.431 	341.5921 	0.109 	25
-1.5417 	0.004951 	0.1102 	369.431 	341.5921 	0.04491 	25
-1.2799 	0.008826 	0.094 	369.431 	341.5921 	0.09385 	25
-1.0181 	0.01938 	0.07013 	369.431 	341.5921 	0.2762 	25
-0.7563 	0.0503 	0.0622 	369.431 	341.5921 	0.8086 	25
-0.4945 	0.07363 	0.03176 	369.431 	341.5921 	2.3191 	25
-0.2327 	0.1048 	0.01143 	369.431 	341.5921 	9.1711 	25
0.02907 	0.1102 	0.004951 	369.431 	341.5921 	22.2662 	25
0.2909 	0.094 	0.008826 	369.431 	341.5921 	10.6556 	25
0.5527 	0.07013 	0.01938 	369.431 	341.5921 	3.6199 	25
0.5596 	0.09962 	0.01472 	366.9808 	343.1158 	6.7708 	24
0.8214 	0.0627 	0.03904 	366.9808 	343.1158 	1.6061 	24
1.0832 	0.03232 	0.08295 	366.9808 	343.1158 	0.3895 	24
1.345 	0.01089 	0.09717 	366.9808 	343.1158 	0.1121 	24
-1.5348 	0.004063 	0.09893 	366.9808 	343.1158 	0.04104 	24
-1.273 	0.008242 	0.09134 	366.9808 	343.1158 	0.09018 	24
-1.0112 	0.01472 	0.07287 	366.9808 	343.1158 	0.2019 	24
-0.7494 	0.03904 	0.0627 	366.9808 	343.1158 	0.6226 	24
-0.4876 	0.08295 	0.03232 	366.9808 	343.1158 	2.5672 	24
-0.2258 	0.09717 	0.01089 	366.9808 	343.1158 	8.924 	24
0.03601 	0.09893 	0.004063 	366.9808 	343.1158 	24.3637 	24
0.2978 	0.09134 	0.008242 	366.9808 	343.1158 	11.0892 	24
0.5596 	0.07287 	0.01472 	366.9808 	343.1158 	4.9528 	24
0.566 	0.09563 	0.01591 	364.6085 	344.6129 	6.0132 	23
0.8278 	0.05916 	0.03709 	364.6085 	344.6129 	1.5953 	23
1.0896 	0.02877 	0.06365 	364.6085 	344.6129 	0.452 	23
