theta 	horizontal_polarization_intensity 	vertical_polarization_intensity 	x_coordinate 	y_coordinate 	r 	pixel_count
-1.1473 	0 	0 	404.3295 	490.0218 	NaN 	0
-1.1554 	0 	0 	402.4775 	490.8476 	NaN 	0
-1.1635 	0 	0 	400.6191 	491.6583 	NaN 	0
-1.1717 	0 	0 	398.7541 	492.4539 	NaN 	0
-1.1798 	0 	0 	396.8826 	493.2343 	NaN 	0
-1.1879 	0 	0 	395.0048 	493.9995 	NaN 	0
-1.196 	0 	0 	393.1206 	494.7496 	NaN 	0
-1.2041 	0 	0 	391.2302 	495.4845 	NaN 	0
-1.2121 	0 	0 	389.3337 	496.2043 	NaN 	0
-1.2202 	0 	0 	387.4312 	496.9088 	NaN 	0
-1.2282 	0 	0 	385.5226 	497.5981 	NaN 	0
-1.2363 	0 	0 	383.6081 	498.2723 	NaN 	0
-1.2445 	0 	0 	381.6879 	498.931 	NaN 	0
-1.2528 	0 	0 	379.762 	499.5739 	NaN 	0
-1.2613 	0 	0 	377.8307 	500.2007 	NaN 	0
-1.2699 	0 	0 	375.894 	500.8109 	NaN 	0
-1.2788 	0 	0 	373.9523 	501.4041 	NaN 	0
-1.2877 	0 	0 	372.0056 	501.9799 	NaN 	0
-1.2969 	0 	0 	370.0541 	502.5379 	NaN 	0
-1.3062 	0 	0 	368.098 	503.0778 	NaN 	0
-1.3157 	0 	0 	366.1375 	503.5991 	NaN 	0
-1.3254 	0 	0 	364.1727 	504.1013 	NaN 	0
-1.3352 	0 	0 	362.2037 	504.5843 	NaN 	0
-1.3453 	0 	0 	360.2308 	505.0475 	NaN 	0
-1.3555 	0 	0 	358.254 	505.4904 	NaN 	0
-1.3659 	0 	0 	356.2737 	505.9128 	NaN 	0
-1.3765 	0 	0 	354.2899 	506.3143 	NaN 	0
-1.3872 	0 	0 	352.3029 	506.6944 	NaN 	0
-1.3982 	0 	0 	350.3126 	507.0527 	NaN 	0
-1.4093 	0 	0 	348.3195 	507.3888 	NaN 	0
-1.4207 	0 	0 	346.3235 	507.7024 	NaN 	0
-1.4321 	0 	0 	344.325 	507.993 	NaN 	0
-1.4433 	0 	0 	342.324 	508.2607 	NaN 	0
-1.4539 	0 	0 	340.3206 	508.5066 	NaN 	0
-1.4639 	0 	0 	338.315 	508.7316 	NaN 	0
-1.4734 	0 	0 	336.3073 	508.9371 	NaN 	0
-1.4823 	0 	0 	334.2977 	509.1241 	NaN 	0
-1.4906 	0 	0 	332.2861 	509.2938 	NaN 	0
-1.4984 	0 	0 	330.2729 	509.4474 	NaN 	0
-1.5056 	0 	0 	328.2581 	509.586 	NaN 	0
-1.5121 	0 	0 	326.2418 	509.7108 	NaN 	0
-1.5182 	0 	0 	324.2241 	509.8229 	NaN 	0
-1.5236 	0 	0 	322.2052 	509.9234 	NaN 	0
-1.5285 	0 	0 	320.1852 	510.0136 	NaN 	0
-1.5328 	0 	0 	318.1642 	510.0946 	NaN 	0
-1.5365 	0 	0 	316.1423 	510.1675 	NaN 	0
-1.5396 	0 	0 	314.1198 	510.2335 	NaN 	0
-1.5422 	0 	0 	312.0966 	510.2937 	NaN 	0
-1.5442 	0 	0 	310.0728 	510.3493 	NaN 	0
-1.5456 	0 	0 	308.0488 	510.4015 	NaN 	0
-1.5465 	0 	0 	306.0244 	510.4513 	NaN 	0
-1.5467 	0 	0 	304 	510.5 	NaN 	0
